Año;Mes;Total ;Animales Vivos;Carne;Pescados y moluscos;Leche y derivados;Otros productos de origen animal;Plantas vivas;Hortalizas y tubérculos;Frutas;Café, té y especias;Cereales;Productos de molineria;Semillas y frutos oleaginosos;Gomas, resinas y jugos;Materias trenzables;Grasas y aceites vegetales;Prepraciones de carnes y mariscos;Azúcares y confiterías;Cacao;Productos de cereales;Preparaciones del agro;Preparaciones alimenticias;Bebidas y líquidos;Residuos del las industrias;Tabaco y sucedáneos;Sal, azufre;Metaliferos;Combustibles;Químicos inorgánicos;Químicos orgánicos;Productos famacéuticos;Abonos;Curtiembres y derivados;Resinas y perfumería;Productos de limpieza;Materias Albuminosas;Explosivos;Productos fotógráficos;Productos derivados;Plásticos;Caucho;Pieles;Manufacturas de cuero;Productos de peletería;Madera, Carbón;Corcho;Espartería o Cestería;Pasta de madera;Papel y cartón;Productos editoriales;Seda;Lana y pelo fino;Algodón;Textiles vegetales;Filamentos sintéticos;Fibras sintéticas;Hilados;Alfombras;Tejidos especiales;Telas recubiertas;Tejidos de punto;Prendas, accesorios;Prendas, accesorios;Textíles ( los demás);Calzado;Sombreros;Paraguas;Artículos de plumas;Manufacturas de piedra;Prod. Cerámicos;Vidrio, manufacturas;Perlas finas;Fundición, hierro;Manufacturas de hierro, acero;Cobre, manufacturas;Niquel, manufacturas;Aluminio, manufacturas;Plomo, manufacturas;Zinc, manufacturas;Estaño, manufacturas;Cermet., manufacturas;Herramientas y últiles;Manufacturas de metal;Calderas, máquinas;Material eléctrico;Vehiculos y sus partes;Tractores, velocípedos;Aereonaves;Barcos;Instrumentos y óptica;Relojería y sus partes;Instrumentos músicales;Armas y municiones;Mobiliario hospitalario;Jueguetes;Manufacturas diversas;Objetos de Arte o colección y Antigüedades
2012;Mayo;871467285;81821;1370196;5216970;1317212;45161;4410765;14839659;54594176;131234026;569380;1132648;3456558;406274;315391;24117894;7916499;66861914;599574;11205040;8309620;15584963;27929691;5049586;1251393;1587236;73314701;37535128;2202512;5945679;19385241;3066216;3924495;17275062;16372300;805076;490067;58203;19207126;22029899;24878821;622827;2691361;762;4520514;239;30774;1489261;15362529;1785108;;153934;2603532;;3326419;1514213;1238317;135479;966429;490297;7577237;77577582;28901355;2363892;3540517;86841;32469;11061;372281;4055580;1774791;4750626;12933204;10954858;213724;;6564600;596677;125372;;216;493512;925982;12873603;7059857;205610;5183396;208991;7635;1537162;220925;13698;;3915337;518590;3034634;9302
2012;Junio;830434014;135066;1485483;6368686;1247067;;4919293;9740152;52262563;120606908;1087947;1259755;4113865;210729;215092;33733771;8665509;56655127;764489;11242187;8979160;15721500;31711693;6142134;10361177;2598105;19846068;31609734;2579743;6644132;18212816;4719721;4350302;12975069;15423872;517900;698074;83747;20312364;23952188;25854963;1333819;2835672;25;6294383;;63175;1642494;14707844;1775694;;2355;3973384;10;3422331;1543318;1584208;127773;1138438;457575;6475200;84504057;28946046;2623147;3790761;71205;70092;27117;451271;4773044;2229593;4819922;15953650;11193371;93642;;5758444;71479;103410;;64;432715;708690;9414578;14033070;112370;5900341;294529;950;1245342;189956;9859;5805;4417385;445318;2351588;5354
2012;Julio;783508448;30423;1444411;6110250;1853217;10000;5897545;12558036;51790874;109891228;259785;1466635;3621379;336120;47370;23026335;9843237;24092247;482821;10550749;9182573;12614460;25175944;5478276;10690942;1570647;47571606;27543714;2772470;5743211;22332371;3458303;3712802;17171124;16715971;660391;585074;57043;15200482;21801989;29920111;830808;2854661;161;5858969;911;62904;1518782;14304957;2291637;;76588;3746278;;3845519;1613664;942986;146077;833985;642105;7701555;81403058;26307658;2793724;3765859;131776;12021;11243;558524;3925464;4391302;5716394;12483863;11528863;168798;2;7120129;;88292;275;11;389940;952787;10679921;5575641;89407;5352523;226642;24227;1989340;131552;25830;;3768344;730740;2611476;8109
2012;Agosto;829862947;87420;1694958;6128168;791812;28163;4803914;17280796;60370942;90052043;155019;1174630;3599751;581534;56595;35318278;11028207;46567355;899324;12257245;9218399;13922512;26110753;5586251;10808608;1360863;45043852;31641212;3051695;5464432;18714073;2146141;4020541;13794624;17009738;458099;424624;75619;17249420;30776576;27804834;1328082;2408872;18;5825486;;40577;1517234;16200746;1969070;1423;213079;5364476;;3204460;1821851;1825259;74044;875846;281430;6813568;85092726;26034404;1948751;3283275;42726;9697;862;535699;4290242;5129902;5804922;13441525;11266173;95599;6000;6283078;659307;32968;;;321095;930002;10322865;8546446;82005;7237221;182811;578376;1777945;195524;46101;528;4354485;1289564;2708176;7406
2012;Septiembre;785145143;168716;1903217;3322299;486865;13990;4087024;15459284;58435809;70257423;126737;1555660;4514170;582469;78004;39498682;8372479;59542465;731178;10983501;8700282;13555098;24150620;4539113;9836109;2119124;37828723;31710253;2052133;4556287;19613274;2264140;4667810;12480204;16051687;632590;405081;90779;12680489;22630812;25225698;1143234;2755733;;5126128;190;83041;1904713;14813780;1653254;;267326;3989538;;2854378;2404510;1505033;66938;777386;399417;7345405;85161313;23500204;2394870;3034351;70368;9221;52701;480981;4396194;5281783;8730988;11795151;11304682;231517;102;6131703;;99375;;253;583235;910071;10490861;11165293;205831;4850430;221552;3300;1724762;452440;5280;1500;4126595;2612639;2106700;8615
2012;Octubre;732549445;127131;1589405;7312656;378540;;3827771;15940757;55033792;56448262;113153;1203202;3798876;707160;45172;25843675;9141708;38297199;724001;10926514;9643600;14403297;19998995;4660691;9939630;1587060;62434499;11223204;2363311;5832619;19824036;1888505;5961616;14251874;17617083;678187;437064;73575;11027267;21580437;26491125;1215630;3143520;;4218397;216;36912;1596584;15660830;2236717;;2066;4039343;;3802416;2126385;1452702;71926;654344;292195;6456804;83619058;18898749;2081718;3264696;29289;16038;8021;624112;4472006;7604666;8901006;10922975;9983600;41955;;6956045;207456;140653;;282;409196;694314;8977433;6179228;61237;6191573;376727;;2214373;374541;14417;;4218152;1960046;2669739;52508
2012;Noviembre;808281953;204494;1228596;7681705;328501;45834;3476128;20795378;70008779;60597497;216390;1462818;4774056;658062;68116;51705019;7853281;49394211;819140;12081530;8958648;15636278;18288250;4606328;6455757;1945754;44534876;55812764;2317012;3720113;17623659;2846988;6594635;13545531;17350711;739553;461871;133630;11784402;25062858;26844215;1481002;1610107;1189;5700977;287;125537;1756024;16423513;2223580;;5935;4154492;;3477056;1715435;1166537;100393;939399;286745;5929733;74857563;19836789;2795993;3484953;76887;6563;617;340490;4557621;5213084;6486252;10219046;10903903;38206;1;6681421;;99425;243;27;349321;693250;10107376;8619457;67624;6221526;217000;600;1910454;57839;10004;;5413849;930779;2317155;5326
2012;Diciembre;823535170;144968;1259679;6747698;477428;37924;3993235;27248923;83614204;66390349;808612;1911548;6458698;578456;127778;24268457;10401820;91987576;548348;12359526;9097936;13603318;20409634;3443261;3991133;1613261;52080769;33793274;1746987;3150346;16070401;2121516;6512987;14281114;16059756;421806;623720;49288;13150687;25370643;23380122;972514;2580785;2021;4454970;84;91426;1800804;16651843;1887440;1;12239;3883349;;3253146;1570597;1286965;98596;664614;209363;5266918;67747818;20701605;2477765;3867415;48973;4694;15063;328132;5074757;5367129;7165724;9650894;8650043;239241;1350;7210897;1107590;203595;;77;603615;984520;9651948;10044748;57284;5368152;457612;;1252088;166147;5606;650;6786503;596327;2662862;9485
2011;Enero;765159446;398582;2262386;3634675;140065;9531;7495932;23722975;49717245;129420938;214488;1064235;4584893;445586;9109;22032388;4451609;82723185;509891;8819200;4893117;11605362;18452313;1677912;2821492;1655656;39066819;36190245;2192211;3687059;10353748;1031461;4554565;11337840;12357568;627300;239245;71946;7369847;16629782;28386922;662634;1467363;;3330302;79;24471;1470413;12244834;1315893;;2917;2538757;;1685180;1878007;1298599;116995;720612;334251;8408204;78457542;18573715;1721382;2647316;51717;7199;139;299040;3471834;7114804;4717609;11454522;7674754;1207199;;5918331;343618;80376;;;491280;440708;9160046;6082049;78993;3839138;28395;;1030304;75980;31208;170;3848757;452745;1493702;6040
2011;Febrero;901107769;284567;2019634;3226897;191680;;6524462;25558637;47035952;153094164;673106;1088730;5493357;443511;37761;29230768;6707649;145313161;619190;9971047;6506658;12332145;12311979;2416608;3009940;1520177;60956365;29603345;2353872;6046937;15053675;1184692;3451133;11651610;13156340;442531;592280;81538;9565901;18380101;32077554;892557;2325854;;3950900;;21631;1300972;14688528;1471615;;2409;6670193;3032;1697778;2024927;928711;67463;693233;289839;10560201;72287817;20453254;2704547;2979715;36199;2461;179;234820;2950193;5809218;4491252;15258861;8744472;1263474;1200;6299745;402300;194889;;4017;287811;665643;10479238;6915151;17192;3920664;112780;8920;1482969;76703;1148;;3261119;561114;1395610;3597
2011;Marzo;1051955859;342130;2585888;3793797;517831;12000;6036314;26238837;86368334;183439819;595495;2205644;6094869;522310;12054;25744545;7488071;100322457;802824;12263287;7629581;14794799;30162194;3330475;1105781;2354326;66111850;56415349;2816210;7752452;20419155;3189855;4602560;15913399;15234233;520656;639208;102542;12634768;22536659;37153047;1048278;2267472;;4915078;184;28153;1732607;18527759;1543389;;447345;7811980;84;2309104;2446604;1144797;155402;1169880;681762;10605034;87104293;22232266;3060359;3127232;61751;13271;263;635737;4279209;5583570;5182815;16662269;10743737;71397;;8476162;217245;94289;33931;177;489505;577045;13495291;9252754;144828;3992723;189817;18170;1582394;145242;23341;;4004368;1033036;1785621;1234
2011;Abril;936095977;491388;2000323;3116709;814293;;5330940;22367001;78131164;164863447;971676;1881040;3978624;472224;864794;23961107;6846966;83075186;889737;11722612;8823767;12147685;18663833;3731334;1422351;2053189;67819025;32727616;2432638;4536512;17981319;2779184;4064278;12254550;14433897;590796;421834;57660;12898817;20228495;33728114;744575;1999685;57;5169779;1984;23280;1549830;17398430;1594308;;5620;4426462;;1980731;2636370;1080432;96922;923161;207191;9608578;92896671;19101803;2616619;3330161;132854;50875;689;822772;4126210;5253286;3973720;19163624;9400153;460487;;8289446;665423;136040;;;300606;823837;10329173;6166816;84387;3500814;14267;4580;1690963;299759;31403;;4219417;1192455;1989661;3486
2011;Mayo;890454480;531270;2137016;3019765;1944272;;4315854;16790904;57808057;181349655;1099198;1761524;4475416;393993;378378;26089580;6476911;40611012;608454;11309944;7677708;14087695;13611661;5277454;2715624;1670552;61539499;51904945;2768210;6886107;17527883;3307437;3680155;14998241;13632711;862189;429452;46041;13216524;19274715;35031278;584269;2785958;20998;5008220;29;87180;1490605;16355969;1665931;;375;4704150;;2380629;3011143;1179041;185497;1101482;534726;11340250;75092459;24124695;1794711;3063869;72798;69146;222;374288;3510758;5175689;4330530;18416049;8690125;46820;2;7876810;614384;125952;;;205794;770504;12136187;6872719;101252;4715083;19015;;1870312;70524;124228;;3809133;720364;1970472;5850
2011;Junio;875431548;425606;1777645;5071633;1892113;16188;5427564;10079191;50917550;163598334;2083705;2246599;3466519;328584;209768;23593546;7390715;25066593;514893;11731912;8694604;14216492;19331766;5202115;5925755;1877659;66528061;36654845;2290369;4597579;19733379;3743494;3871215;14638195;15261681;918714;523624;85872;18566955;23921770;37940278;848937;2873986;;5974127;536;91836;1508848;17351365;2373853;;2045;6868543;;2151012;2869760;730663;127414;934957;502749;10970372;85273801;25092917;2445941;3837304;151896;17020;43;555761;4518865;4086527;4843151;20120745;10289666;129937;40;7226331;339632;72495;;4;313465;558970;9864582;6386714;105283;4342795;53963;11460;1041028;227270;8557;10;4595867;679741;1692054;3630
2011;Julio;823841307;224317;1930295;7993579;964359;;5582577;12323378;46168612;114452318;1997346;1422415;4095085;566773;203093;23434095;4384362;33251980;713062;11474132;7478074;12630699;15151532;3390708;23963759;1548593;67315387;31832678;2901291;5726466;17816203;3506349;3090843;15423359;14587008;714647;511503;80831;15824395;22739658;32818812;793773;4320977;;5326510;79;75243;1485662;14385304;1946296;;5436;5294665;;1929073;2105060;788671;188157;1134480;651042;8682771;84734926;28402503;2512905;3122350;143033;18690;269;713794;4424190;5254650;4182949;21730681;10422017;370103;30;6575052;843532;111364;;;189581;852653;10035120;7415240;77990;4015526;17154;205;2376161;95988;9478;;3143425;555305;2122349;24322
2011;Agosto;851769689;1011886;1855445;7184838;463105;16000;3939190;15408797;56798299;94601446;827003;2139372;3428105;563620;68153;28499050;8207383;17561450;697197;11073063;7342822;14021728;11918578;3754176;9985227;1487719;92250617;69099939;3304484;5706810;19114019;2353654;3149306;14338550;15059294;850705;401182;95326;13012320;20438257;38338684;833317;2581010;62778;5091132;99;32367;1635638;15128829;2468474;1837;2921;5911210;2093;2399812;2129960;1009696;209017;1173743;702103;6961178;80033074;26326485;2367321;3288110;115460;457400;264;643072;4008454;5402931;4620223;21268477;9787620;137666;25;6712507;668469;172127;768;135;182549;504376;12501417;10690236;24366;4437570;76121;6504;1200651;273227;41472;;3806085;1532984;1760493;17037
2011;Septiembre;818447894;173231;1604359;5618294;664877;9800;4350699;12853616;63007277;95715137;962840;1979599;4277060;710048;52947;37618725;10453552;15836744;675304;10414227;6797036;12711601;11384471;3833004;6142172;2092418;80415385;46884759;3609543;6219912;17812049;4020198;3707427;14089839;15571115;741041;566079;74469;11224131;22516622;37428124;910557;3787974;;3903554;749;33092;1571145;16349357;2355864;234;304;4103412;;2560852;1831836;1500393;177280;852355;344196;7195609;84923412;24962746;2460558;3149507;63503;16038;64820;344258;3798768;4615223;4510680;14335416;10078322;42227;50;8060962;588566;72428;;;320244;559927;11365531;7150239;219281;4670299;630640;1769;1631009;193805;29774;;3637219;2108399;1534786;8994
2011;Octubre;732440432;219967;1897445;7156243;263128;8000;3523669;12207634;46918954;49411238;393946;1936450;3588560;449428;21273;30538040;8581642;13284807;685742;12074209;7469922;13635646;17351201;4093718;5713757;1623070;86637288;31826291;3186734;7299600;20579295;1441814;4796737;15665161;16824614;823297;619380;97333;10645803;20143623;37077179;1138123;3191067;;4422236;229;45618;1547148;14504466;1994402;;1223;3776545;;2267586;1440245;865706;96066;723972;476961;9989038;79037833;20135264;2239536;4181499;153032;89665;5;407009;3834391;4288369;5030269;12979024;10957170;29505;;6720353;322822;72050;43135;62;445571;890100;11223252;6465850;77694;6410470;216098;405;1580546;153682;4860;160;4157158;1213033;1885699;2392
2011;Noviembre;789994890;996389;1919450;5866414;678796;8000;3535826;14005689;51348625;61798253;414348;1608902;2611343;597718;78267;20705914;5834096;35512596;598405;11428717;7786789;13225464;17275350;3218489;3679335;1240740;141907485;36349994;3208117;6340652;19388368;1911499;5857696;15548548;15983877;912731;665413;75308;9743031;22283895;32227069;919370;2136920;;4789789;;33485;1407319;15873803;2344287;;2328;3506640;;2912929;2285223;968874;125673;1153359;370936;7390358;65395525;16101134;2703324;3174111;47022;16041;62;437682;3824632;3827122;4085601;13831765;9621448;102254;4543;6842745;427465;63802;;;515230;1122880;9606037;5139288;136668;8701866;36334;;2087521;79269;34328;;4655375;1009528;1762037;3360
2011;Diciembre;964345550;82564;2099782;4728101;466317;;3786775;19872384;71393033;84803524;181758;1422868;4249302;621993;81152;40801479;4458465;165200791;881024;12762912;7517047;14691628;15660454;3147913;3038977;2102679;79968120;56525618;2408985;3913983;12733954;1888169;6269253;16069003;17993037;1099441;542650;93559;10337785;25146258;34027753;1049432;2672700;751;5319515;22792;17431;1894037;19457672;2174173;295;5602;1890865;;3292099;1839611;889752;104799;694309;558860;5524152;60814246;24849061;3441955;5016008;65144;2893;42274;371625;5093091;4159165;5691217;18692927;9970727;185065;280;6382640;167508;30807;;;215276;973090;12571997;9477758;9420;5487210;11867;16066;1040936;210564;16971;5;5626127;631009;2598598;2686
2010;Enero;671143775;119337;1014832;2260225;275584;5750;6822018;17269361;55883668;88005792;722193;1030929;6748825;155268;5664;11734590;4571768;76156695;344304;9648161;4629131;7511903;24495654;1772625;975226;870053;33330102;49871199;2299909;4367103;10062706;1456313;4195560;11096037;10181356;536607;176916;126945;5980846;13225035;16299571;519713;1828494;;3869277;171;94611;747867;13874064;1663048;197;450;4186666;8;1814617;1119485;711029;62787;407138;344211;6735699;65175802;22963978;1304620;2810668;67555;10034;12;395699;2738948;2473405;4206580;8293850;5497524;267539;315;5002759;411144;26526;25;;188484;333714;9139645;6930783;;2748378;59035;2460;994346;152589;18166;;3264008;248437;1193646;7808
2010;Febrero;622203396;151170;1080391;3480219;291436;;5384922;17193362;38495414;93710454;931122;1831338;5565003;361535;47459;15088912;5757677;55105907;445704;11177038;6174740;10108714;17355010;2414013;1529315;878354;28199546;11596429;2532729;6612173;12385788;1554706;3813609;12417729;12317370;547900;592490;73834;10727621;15207898;21092901;646983;1582288;92;3774524;65;22631;820812;12601987;1769780;;99296;3120068;672;2335768;1280618;737686;67851;650152;187850;5811812;67868801;19238966;2217909;2849755;62537;850;225;406964;2902610;1902496;4010981;14264335;6573324;43750;;4482217;451298;17808;;;257488;452564;8152913;6324201;340066;3246430;163775;120;1215643;154560;28759;550;3260886;389472;1175646;2630
2010;Marzo;862179175;92109;1597368;3026142;796530;5750;4092420;16598156;68071317;113930100;764862;1337264;5215975;402164;47849;14751459;4759435;152661807;469805;12794802;6753124;12508978;12467102;3200395;1195165;1328076;32423355;41370450;3572998;5998906;15468287;1820113;3876712;13195882;13109617;719312;581690;91628;11287495;19575925;20662471;762273;2599098;1292;4371943;15;80838;1160335;14530268;1291632;345;66751;6568402;;2348860;1635397;1110529;150569;848748;382807;7911567;95595581;19389256;2108402;3379087;50519;5490;122;714153;3463305;3169114;5856478;14286857;8040047;56360;;4917319;438907;24614;;;183219;377627;10026992;10741728;54073;3818830;218051;130;1281919;138389;21043;31874;3472410;405661;1463859;3095
2010;Abril;706935853;49383;1310810;2067286;1052460;;5704565;14121492;68957117;106405816;1296340;1153522;3544018;178091;160654;15336264;7085817;89565083;580403;10868673;6241584;10718415;18197171;3421415;1231291;1251671;34874031;23093523;2677435;4377304;14242924;1761967;3667929;11196484;11485243;578650;563417;57835;11189653;17221749;12613360;579792;1878199;;4351059;464;68688;1010400;15273589;1134450;;1809;4391502;10;2169773;1429995;1071519;113928;936894;292690;7070299;60247131;15132847;1455339;2632750;52650;36305;362;594436;3318242;3233290;4379172;10820724;6850473;35434;;5002055;294577;117848;;;192054;442740;9883884;9954062;226013;4148531;236827;3312;920065;199293;5108;;3025557;568929;1047554;2384
2010;Mayo;748330833;192902;1504189;1671143;1666629;5750;3909701;10852861;39284293;118188816;3541122;1084449;6511348;311993;210512;14918057;6513917;93064996;442864;10260137;6786125;12407424;13918405;5960619;3149970;1316837;39944586;23850460;2885046;3572914;14642620;3255055;2871642;12611181;14434610;583174;538038;81928;13750123;18741100;16329575;665379;1695001;8;3976413;;25782;825780;13874000;1456518;846;1407;5869021;;2215544;1353413;1090975;123913;784078;317733;8964098;78444369;24439929;1747426;2780691;98237;20484;1224;507129;3340915;2797669;5910906;14187004;8329339;117689;25;5526773;444912;103626;;;270510;451369;7374931;11392664;5430;4228730;187127;;1335313;211148;53189;3675;2783316;532020;1692961;3083
2010;Junio;748335937;309701;1600706;4223158;1295710;;5131887;7289341;28915709;96203883;1764388;1209764;5179678;386228;81437;15863124;7159584;76960747;417723;9859037;7697945;11804765;10208151;4576837;15425544;1148056;45801686;44396645;2529715;6867743;16794046;2729081;3153568;12839245;12806441;842232;470740;72308;16580664;18870137;20165580;701473;2064688;;3811369;1893;46612;1062465;12375850;1773598;;1750;7241365;;2114060;1579676;1171721;132352;601322;348776;9448316;83617201;23515364;1933565;3265108;55123;22839;150;548477;3607592;2678833;6157728;12839851;6530477;22226;343;6653254;396533;80365;4;;383259;404731;9596245;11819781;2913;2852482;20516;6765;1304067;208849;10111;2826;3453184;602826;1623130;8999
2010;Julio;685554568;299534;1921624;4813486;806747;8400;5072399;10315956;36031982;84707855;708597;1440368;6936016;386292;241217;17195799;6147551;37148442;396570;10464810;7283434;12135079;15472778;4177081;14272765;1174850;28755096;33912264;2923030;4087366;15862833;2329832;3699115;12978471;14114270;785383;369131;53941;15742365;19481849;23740496;920686;1841798;46;4037602;41;53536;1164442;12445796;1707299;;970;5765622;5257;2744250;2063894;1028180;113214;907656;336323;10079824;72767998;25162478;2325136;3204403;42199;14492;891;569224;4153022;4150475;4030969;12473483;7318570;49816;100;5919361;;107337;;;698859;686200;10185337;16335539;109300;4013713;44722;200;1631350;188029;24247;;3243493;695626;1791799;4690
2010;Agosto;625812672;197254;1640366;5397110;1037110;30;3718915;12219240;37635886;53412648;381856;1508595;5447433;126127;42913;12451734;7897059;47917029;469787;10401697;7747986;12669993;9397454;3798547;8754459;827671;33427210;22622047;2972040;5993990;15618409;1332705;3184597;12710489;13554999;956999;539285;53820;12122073;16615985;22100700;743055;2716630;3012;3660470;496;28453;1305903;12047433;1823084;;94958;4066603;790;2363812;1755855;1360011;96630;687007;370127;10320699;76488621;26070898;2234594;3043794;78370;7628;;492011;3488586;5172996;3694599;13830427;6738721;27343;910;4691459;547746;112519;;102;437727;397799;8794374;7515609;47980;2456180;11617;;1188830;109611;35572;;3089588;810714;1823445;23027
2010;Septiembre;607830655;209758;1774551;4233552;977627;6701;3892980;11429182;44600328;47295124;273596;1555607;3711465;454144;51617;15824487;7140372;18009952;605143;10493241;6394376;12243237;15580561;3731395;5246205;1102209;35277199;26324579;2680530;4575279;17715847;1585415;4052957;12598189;14070539;895223;500170;180552;14073522;16140197;22207562;826112;3303513;;3878128;330;25878;1096483;12611988;1622116;;1862;3932522;;2169361;1681801;1071012;102559;888034;449817;9322849;77301957;20255371;2385963;2853098;75591;31808;603;721806;3375435;6469828;4457666;13726495;6985003;156089;8;4653256;248261;73553;;;191743;470208;11275468;7155452;9601;3395248;89070;21061;1543361;135059;26733;;3240743;2155316;1644464;5802
2010;Octubre;651825518;247286;2355224;5482356;339825;;3383247;11585475;37912459;45135402;149648;1533070;3609348;284292;15491;21854015;7595569;25448462;347336;10271449;7477914;11752371;16119602;3892812;1922243;1022834;40457316;46199466;2974685;4574687;17042445;1896730;4939043;14138195;15027292;478469;453265;129878;12635402;16644298;24760648;798876;3064007;;4266271;744;26659;1311128;12484466;1583633;;3777;4063293;;2144921;2113017;983494;96645;777620;401482;9291596;86173169;20500187;1637897;3144121;82576;27588;6380;389722;3125109;5015255;4748515;9839906;7425282;313876;;5453834;312631;106459;;;182599;680395;14544845;10894336;150153;3510545;36879;1230;1617760;164590;1558;;3488292;881524;1864392;2735
2010;Noviembre;642621485;234589;1681484;3793258;328423;12000;3409445;16246744;36174502;74752159;228249;1583759;2880175;400199;52979;21036867;6142580;16201964;580647;9537297;6812839;11288275;9149058;2310782;8461895;1192829;66165416;10921108;2439276;4176310;17012789;1792414;5749741;13600315;13981006;576709;558419;101946;11184905;18299732;26853822;1037853;2811263;1018;3719728;130;63599;1238384;11908486;1996152;;28669;6860709;1076;2095459;1841186;965342;116697;853491;307951;9802107;70245050;13853223;1654768;3443992;73381;3513;;534094;2961077;4946002;4456071;10216858;7705550;669315;;6151364;356061;87848;20;;485733;690019;13158269;14937078;11500;4778741;200;3715;1463667;53897;2006;664;3318347;785596;2014723;2937
2010;Diciembre;893247166;241182;2530076;8009275;306755;;4042083;20386172;57229167;103669510;550877;1726208;2275238;564007;22598;26213133;7064040;122991195;584246;11814131;7029715;13169568;19762053;2281916;5154287;1907395;81438455;48046865;2379218;5251428;12351673;1974395;5947447;14138235;14802743;590329;480928;120100;9162441;19447290;33554998;856452;2059478;;4757542;780;43220;1546582;15800754;2183579;;4347;5085083;99;2005285;1891843;634510;87587;759837;563546;7852944;72454442;18046603;1865035;4480663;77049;3424;32;340603;4623831;6737188;4099372;13240968;9744721;748600;;7123840;330711;148891;;3312;684401;636840;9607619;9451644;102203;4408779;222210;6300;1520408;171137;56759;;4698865;483405;1774200;8271
2009;Enero;588755015;113861;1005631;3475423;568101;26640;5569903;17465815;68904446;84474215;213666;1098043;4564507;198211;5177;10885472;2754610;58947536;419193;10680186;4830363;8678537;11550244;2086555;1760390;861836;24609474;18501142;4011036;5160147;9961685;670685;2689666;10284794;12035991;539189;403532;125424;5028709;12540745;11471224;595455;2354333;;3687106;830;30023;843741;13713077;1943093;;2300;5046471;;1962675;908798;852981;77031;485264;139345;5847515;64888620;12841523;1415024;2100802;54131;14363;12;127131;2018355;2951831;1706634;8866512;5607257;23604;743;2543689;79228;39276;;;257409;402602;7665995;8683557;11116;3444600;1000;260000;1223388;27065;18795;;2078372;231658;1505917;2764
2009;Febrero;602503088;114092;1127814;3690310;495574;7875;6261299;17532098;47597565;112650712;1781840;1712697;4531296;311081;10317;19367053;5414570;50660340;487493;13489815;5425857;8564854;17432173;2322912;1399758;750502;20252935;12161588;2443532;4350522;14894767;1500523;2818446;9915242;12979357;404257;376736;86159;8307588;12777873;9832989;603370;1644824;152;5089533;407;23929;763705;10057033;1659122;;5004;3194003;;1818679;616168;954287;163580;485205;531463;5580165;63092904;11241651;1638320;2731098;46739;1570;625;363937;2944427;2990786;1933456;10024436;8218386;31023;;2814935;88342;367;;1398;223426;576952;9244708;5904720;5790;2302000;2750;36;1195727;102060;48556;;2637029;463237;2192830;5827
2009;Marzo;650114346;161652;1233416;3405159;815066;59;4759306;19503976;71334513;120855077;1577044;986099;4790930;334343;31416;12060573;4773206;33211715;432584;14619923;5703749;9789021;19485589;2500272;1781028;950619;25634553;13429044;2689186;4368385;13664357;3806785;3198362;11776339;12063098;601297;500277;105139;11515814;15202313;10830613;1218651;2257749;3689;4935336;1848;105784;796491;11323292;1677738;;6698;4949431;3030;2425663;905487;1067724;116207;634410;263580;6044657;71365796;11232606;2043872;3585187;70466;48581;1419;573163;3020673;2617116;2222515;11697187;8331172;9227;10371;4313245;139405;66947;351;55;239649;458678;8051375;6440811;102137;3309042;267531;21205;1387476;593713;5243;9126;2750274;659858;1246715;2797
2009;Abril;632277212;167680;859565;2221360;1176470;6844;4471603;16702085;71609634;109757832;1829145;1272873;3551703;159651;163630;11179406;4785388;50408884;311243;12521642;5793539;8854600;20190299;2768066;1628878;1037441;24802622;27097958;2017670;3050995;13848865;4262717;2559217;10231686;11497310;310635;384518;202181;10516573;13112616;9954323;586721;1909924;;4343730;;25251;815566;11203548;1233526;;230;3890115;;2027503;802040;810864;363393;550867;365074;5669931;63868088;11523204;1563620;2664035;63259;3086;378;371331;2548949;2304640;3851240;9733495;7340515;111101;3688;2925664;251298;41122;;;440464;402161;6872785;5391187;48661;2443417;15536;6380;1513107;138511;58847;993;2207813;399773;1288560;2674
2009;Mayo;604101410;203547;1079855;2787975;1002345;;3757177;13027450;54568723;93212277;2448067;1372916;3064921;298102;364347;15715003;4516082;25418686;407289;12975673;6495019;10838882;10922216;3970706;3052067;1128160;25829411;16656718;2406010;4199209;16402181;8464735;3402383;11973943;12392947;624683;447009;79576;14020667;13747265;11702430;595640;1659138;364;4714585;25;22461;778429;9672526;1262057;;2296;4754039;3;2202797;1537877;813153;174698;923945;283928;6097690;77943118;16840635;1681177;3358309;72261;41336;3;529020;3053713;1647593;2872106;11763003;7932640;382989;2;3773497;36104;106960;42;;349572;474601;6612735;4914656;65;2809007;22181;;1290369;78327;16369;;2981733;348327;1691761;4896
2009;Junio;621772832;141809;988924;3432646;1205558;8467;4499858;9520655;41812078;90869692;623798;1289840;6378413;457970;105261;14731013;5142495;75011139;295954;12077600;5771567;10027938;9457040;3160787;10216799;995821;18946890;21374537;2573646;3167276;14389748;3044013;3386948;10271210;11264880;511401;349894;121681;12964959;13586822;10463527;665175;1926177;297;4822437;1172;111806;570620;8925125;1252853;;1517;4911655;93600;2090724;1731128;846992;89695;698751;541103;6185930;67569394;16820974;1829039;2837595;65355;31316;11;323634;2441396;2273510;4404122;12230340;6534643;278402;1866;3606894;57200;22110;457;;332345;362162;7786639;5817285;95626;2883575;7338414;3327;1411027;118003;36537;;2380508;283977;1461700;26138
